vehicle_id,vehicle_type,timestamp,latitude,longitude,speed_kmh
BJ_007,urban_normal,192,40.011683,116.466521,39.75
BJ_007,urban_normal,193,40.011679,116.466524,19.44
BJ_007,urban_normal,194,40.011676,116.466554,52.87
BJ_007,urban_normal,196,40.011686,116.466557,36.76
BJ_007,urban_normal,197,40.011697,116.466553,42.49
BJ_007,urban_normal,198,40.011695,116.466544,30.73
BJ_007,urban_normal,199,40.011695,116.466538,22.39
BJ_007,urban_normal,200,40.011685,116.466533,20.16
BJ_007,urban_normal,202,40.011659,116.46654,32.95
BJ_007,urban_normal,205,40.011654,116.466515,46.82
BJ_007,urban_normal,207,40.011661,116.466519,30.31
BJ_007,urban_normal,208,40.01167,116.466533,57.58
BJ_007,urban_normal,209,40.01168,116.466526,45.75
BJ_007,urban_normal,210,40.011682,116.466521,16.85
BJ_007,urban_normal,211,40.011655,116.466512,51.46
BJ_007,urban_normal,213,40.011654,116.466511,3.2
BJ_007,urban_normal,215,40.011641,116.466504,53.26
BJ_007,urban_normal,216,40.011639,116.46651,25.01
BJ_007,urban_normal,217,40.011645,116.466515,27.95
BJ_007,urban_normal,218,40.01165,116.46652,26.65
BJ_007,urban_normal,219,40.011644,116.466524,27.9
BJ_007,urban_normal,220,40.011643,116.466525,4.36
BJ_007,urban_normal,221,40.011646,116.46652,21.04
BJ_007,urban_normal,222,40.011643,116.466515,22.88
BJ_007,urban_normal,223,40.01162,116.466495,36.41
BJ_007,urban_normal,226,40.011616,116.466486,34.52
BJ_007,urban_normal,227,40.011605,116.466483,19.61
BJ_007,urban_normal,229,40.011589,116.466518,45.94
BJ_007,urban_normal,232,40.011589,116.466525,24.09
BJ_007,urban_normal,233,40.011596,116.466536,46.42
BJ_007,urban_normal,234,40.011592,116.466537,12.45
BJ_007,urban_normal,235,40.011602,116.46654,37.11
BJ_007,urban_normal,236,40.011601,116.46654,2.33
BJ_007,urban_normal,237,40.011609,116.46654,28.39
BJ_007,urban_normal,238,40.011601,116.466547,38.06
BJ_007,urban_normal,239,40.011592,116.466551,17.86
BJ_007,urban_normal,241,40.011594,116.466541,36.22
BJ_007,urban_normal,242,40.011584,116.466565,31.45
BJ_007,urban_normal,245,40.011584,116.466552,44.8
BJ_007,urban_normal,246,40.011602,116.466547,23.04
BJ_007,urban_normal,249,40.011586,116.466582,45.66
BJ_007,urban_normal,252,40.01159,116.466586,23.22
BJ_007,urban_normal,253,40.011592,116.466577,17.09
BJ_007,urban_normal,255,40.01157,116.466551,41.4
BJ_007,urban_normal,258,40.011572,116.466531,35.37
BJ_007,urban_normal,260,40.01157,116.466536,17.32
BJ_007,urban_normal,261,40.011575,116.466533,22.85
BJ_007,urban_normal,262,40.011561,116.466534,54.05
BJ_007,urban_normal,263,40.011559,116.466564,36.49
BJ_007,urban_normal,266,40.011549,116.466571,43.18
BJ_007,urban_normal,267,40.011543,116.466548,43.71
BJ_007,urban_normal,269,40.011582,116.466561,49.49
BJ_007,urban_normal,272,40.011581,116.466534,48.79
BJ_007,urban_normal,274,40.011595,116.466535,48.75
BJ_007,urban_normal,275,40.011588,116.46656,46.11
BJ_007,urban_normal,277,40.011582,116.466561,23.0
BJ_007,urban_normal,278,40.011577,116.466561,17.43
BJ_007,urban_normal,279,40.011543,116.466591,54.68
BJ_007,urban_normal,282,40.01151,116.466593,58.61
BJ_007,urban_normal,284,40.011507,116.466595,11.55
BJ_007,urban_normal,285,40.011516,116.466602,41.38
BJ_007,urban_normal,286,40.011515,116.466588,50.23
BJ_007,urban_normal,287,40.011516,116.466587,3.64
BJ_007,urban_normal,289,40.011531,116.466578,20.96
BJ_007,urban_normal,292,40.011528,116.466578,4.38
BJ_007,urban_normal,295,40.011539,116.466571,46.38
BJ_007,urban_normal,296,40.011538,116.466586,53.15
BJ_007,urban_normal,297,40.011528,116.466581,20.4
BJ_007,urban_normal,299,40.011527,116.466583,2.58
BJ_007,urban_normal,302,40.011521,116.466574,37.25
BJ_007,urban_normal,303,40.011521,116.466574,0.09
BJ_007,urban_normal,306,40.011555,116.466559,45.11
BJ_007,urban_normal,309,40.011545,116.466567,45.02
BJ_007,urban_normal,310,40.011541,116.466562,23.75
BJ_007,urban_normal,311,40.011527,116.466526,46.78
BJ_007,urban_normal,314,40.011529,116.466529,16.08
BJ_007,urban_normal,315,40.01152,116.466539,24.18
BJ_007,urban_normal,317,40.011546,116.466547,33.34
BJ_007,urban_normal,320,40.011545,116.466535,41.2
BJ_007,urban_normal,321,40.011526,116.466559,53.71
BJ_007,urban_normal,323,40.011524,116.466554,17.96
BJ_007,urban_normal,324,40.011526,116.466547,27.07
BJ_007,urban_normal,325,40.011544,116.466536,25.99
BJ_007,urban_normal,328,40.011555,116.466536,36.06
BJ_007,urban_normal,329,40.011554,116.466535,4.59
BJ_007,urban_normal,330,40.011553,116.466545,38.98
BJ_007,urban_normal,331,40.011555,116.466558,46.54
BJ_007,urban_normal,332,40.011567,116.46656,43.55
BJ_007,urban_normal,333,40.011571,116.46657,37.9
BJ_007,urban_normal,334,40.011574,116.466573,17.34
BJ_007,urban_normal,335,40.011565,116.466582,46.07
BJ_007,urban_normal,336,40.011558,116.466571,45.71
BJ_007,urban_normal,337,40.011566,116.466562,14.32
BJ_007,urban_normal,340,40.011542,116.466579,52.76
BJ_007,urban_normal,342,40.01155,116.466604,46.15
BJ_007,urban_normal,344,40.011538,116.466596,51.72
BJ_007,urban_normal,345,40.011549,116.466604,49.66
BJ_007,urban_normal,346,40.011552,116.466608,19.02
BJ_007,urban_normal,347,40.011532,116.466606,25.11
BJ_007,urban_normal,350,40.01152,116.466607,40.51
BJ_007,urban_normal,351,40.011525,116.466569,46.7
BJ_007,urban_normal,354,40.011553,116.466571,50.89
BJ_007,urban_normal,356,40.011553,116.466571,0.95
BJ_007,urban_normal,357,40.011546,116.466559,16.32
BJ_007,urban_normal,360,40.011552,116.466552,33.04
BJ_007,urban_normal,361,40.011596,116.466548,53.09
BJ_007,urban_normal,364,40.011605,116.466539,44.8
BJ_007,urban_normal,365,40.011607,116.466548,32.8
BJ_007,urban_normal,366,40.011594,116.466533,23.88
BJ_007,urban_normal,369,40.011583,116.466522,27.21
BJ_007,urban_normal,371,40.011581,116.466535,46.45
BJ_007,urban_normal,372,40.01158,116.466535,4.05
BJ_007,urban_normal,373,40.011559,116.466543,40.01
BJ_007,urban_normal,375,40.011556,116.466555,43.68
BJ_007,urban_normal,376,40.011562,116.466543,47.96
BJ_007,urban_normal,377,40.011576,116.466576,42.88
BJ_007,urban_normal,380,40.011578,116.46658,16.31
BJ_007,urban_normal,381,40.011571,116.466571,41.77
BJ_007,urban_normal,382,40.011557,116.46655,44.71
BJ_007,urban_normal,384,40.011551,116.466576,48.56
BJ_007,urban_normal,386,40.011559,116.46658,30.57
BJ_007,urban_normal,387,40.011531,116.466568,53.81
BJ_007,urban_normal,389,40.011523,116.466601,40.58
BJ_007,urban_normal,392,40.011532,116.466602,34.18
BJ_007,urban_normal,393,40.011539,116.466595,32.93
BJ_007,urban_normal,394,40.011536,116.466585,39.71
BJ_007,urban_normal,395,40.011526,116.466587,17.62
BJ_007,urban_normal,397,40.011529,116.46659,16.08
BJ_007,urban_normal,398,40.011537,116.466582,19.23
BJ_007,urban_normal,400,40.011567,116.46659,37.47
BJ_007,urban_normal,403,40.011567,116.466569,38.98
BJ_007,urban_normal,405,40.011562,116.466587,33.76
BJ_007,urban_normal,407,40.011561,116.466582,15.69
BJ_007,urban_normal,408,40.011561,116.466578,14.51
BJ_007,urban_normal,409,40.011574,116.466547,40.59
BJ_007,urban_normal,412,40.011573,116.466555,28.97
BJ_007,urban_normal,413,40.011585,116.466562,51.18
BJ_007,urban_normal,414,40.011574,116.466558,43.02
BJ_007,urban_normal,415,40.011528,116.466546,57.04
BJ_007,urban_normal,418,40.011525,116.466537,34.29
BJ_007,urban_normal,419,40.011526,116.466528,33.01
BJ_007,urban_normal,420,40.011511,116.466527,55.12
BJ_007,urban_normal,421,40.011485,116.466537,32.68
BJ_007,urban_normal,424,40.011524,116.466536,46.57
BJ_007,urban_normal,427,40.01152,116.46655,54.16
BJ_007,urban_normal,428,40.011526,116.466559,19.54
BJ_007,urban_normal,430,40.011536,116.466577,24.13
BJ_007,urban_normal,433,40.011544,116.466578,30.33
BJ_007,urban_normal,434,40.011549,116.466594,30.52
BJ_007,urban_normal,436,40.011549,116.466604,33.34
BJ_007,urban_normal,437,40.011535,116.466608,54.98
BJ_007,urban_normal,438,40.011536,116.466603,20.85
BJ_007,urban_normal,439,40.011535,116.466603,1.13
BJ_007,urban_normal,441,40.01154,116.46661,33.68
BJ_007,urban_normal,442,40.011543,116.466614,18.06
BJ_007,urban_normal,443,40.011549,116.466603,46.41
BJ_007,urban_normal,444,40.011558,116.466612,45.57
BJ_007,urban_normal,445,40.011558,116.466611,1.89
BJ_007,urban_normal,447,40.011529,116.466629,40.79
BJ_007,urban_normal,450,40.011534,116.466632,20.63
BJ_007,urban_normal,451,40.011548,116.466636,52.22
BJ_007,urban_normal,452,40.011562,116.466634,52.77
BJ_007,urban_normal,453,40.011553,116.466645,52.06
BJ_007,urban_normal,454,40.011548,116.466652,29.87
BJ_007,urban_normal,455,40.011548,116.466652,0.2
BJ_007,urban_normal,456,40.01156,116.466658,47.67
BJ_007,urban_normal,457,40.011567,116.466656,27.66
BJ_007,urban_normal,458,40.011529,116.46665,45.44
BJ_007,urban_normal,461,40.011543,116.466653,49.38
BJ_007,urban_normal,462,40.011546,116.466665,44.18
BJ_007,urban_normal,463,40.011537,116.466675,49.35
BJ_007,urban_normal,464,40.01155,116.466676,48.61
BJ_007,urban_normal,465,40.011553,116.466677,3.87
BJ_007,urban_normal,467,40.01154,116.466668,27.29
BJ_007,urban_normal,469,40.011519,116.466661,39.86
BJ_007,urban_normal,471,40.011508,116.466665,20.76
BJ_007,urban_normal,473,40.01152,116.466698,42.33
BJ_007,urban_normal,476,40.011513,116.466699,24.61
BJ_007,urban_normal,477,40.011514,116.466699,2.73
BJ_007,urban_normal,478,40.011515,116.466698,4.29
BJ_007,urban_normal,479,40.011516,116.466694,16.01
BJ_007,urban_normal,480,40.01152,116.466687,29.25
BJ_007,urban_normal,481,40.01153,116.466706,25.99
BJ_007,urban_normal,484,40.011541,116.466716,26.37
BJ_007,urban_normal,486,40.011544,116.466729,47.62
BJ_007,urban_normal,487,40.011543,116.466729,2.72
BJ_007,urban_normal,488,40.011535,116.466725,33.46
BJ_007,urban_normal,489,40.011539,116.466725,14.85
BJ_007,urban_normal,490,40.011542,116.466722,15.24
BJ_007,urban_normal,491,40.011538,116.466725,19.45
BJ_007,urban_normal,492,40.01153,116.466739,56.83
BJ_007,urban_normal,493,40.011546,116.466742,19.14
BJ_007,urban_normal,496,40.011559,116.466736,52.19
BJ_007,urban_normal,497,40.011559,116.466736,1.89
BJ_007,urban_normal,498,40.011564,116.466716,36.59
BJ_007,urban_normal,500,40.011541,116.46672,27.26
BJ_007,urban_normal,503,40.011522,116.466726,23.87
BJ_007,urban_normal,506,40.011512,116.466714,28.99
BJ_007,urban_normal,508,40.011507,116.466723,36.24
BJ_007,urban_normal,509,40.011517,116.466745,29.56
BJ_007,urban_normal,512,40.011511,116.466737,36.47
BJ_007,urban_normal,513,40.011495,116.466712,53.32
BJ_007,urban_normal,515,40.011487,116.4667,25.16
BJ_007,urban_normal,517,40.011488,116.466693,25.55
BJ_007,urban_normal,518,40.011497,116.466685,44.62
BJ_007,urban_normal,519,40.011505,116.466682,30.98
BJ_007,urban_normal,520,40.011516,116.466702,40.57
BJ_007,urban_normal,522,40.011512,116.466702,14.92
BJ_007,urban_normal,523,40.01152,116.466711,40.32
BJ_007,urban_normal,524,40.011525,116.4667,42.67
BJ_007,urban_normal,525,40.011506,116.466711,38.66
BJ_007,urban_normal,527,40.011514,116.466712,28.98
BJ_007,urban_normal,528,40.011501,116.466711,46.93
BJ_007,urban_normal,529,40.011497,116.466697,50.18
BJ_007,urban_normal,530,40.011508,116.466711,31.44
BJ_007,urban_normal,532,40.011504,116.466718,28.46
BJ_007,urban_normal,533,40.011502,116.466715,12.85
BJ_007,urban_normal,534,40.011503,116.46674,30.87
BJ_007,urban_normal,537,40.011502,116.466741,1.34
BJ_007,urban_normal,538,40.011488,116.466741,50.55
BJ_007,urban_normal,539,40.011463,116.466767,43.46
BJ_007,urban_normal,542,40.011455,116.46675,34.76
BJ_007,urban_normal,544,40.01147,116.466749,27.21
BJ_007,urban_normal,546,40.011452,116.466744,34.09
BJ_007,urban_normal,548,40.011447,116.46674,24.02
BJ_007,urban_normal,549,40.011447,116.466739,2.77
BJ_007,urban_normal,550,40.011458,116.466747,48.64
BJ_007,urban_normal,551,40.011459,116.466743,17.01
BJ_007,urban_normal,552,40.011454,116.466738,24.58
BJ_007,urban_normal,553,40.011472,116.466728,25.34
BJ_007,urban_normal,556,40.011468,116.46672,32.47
BJ_007,urban_normal,557,40.011467,116.466731,40.27
BJ_007,urban_normal,558,40.011455,116.46672,57.36
BJ_007,urban_normal,559,40.011472,116.466762,54.09
BJ_007,urban_normal,562,40.0115,116.466746,38.75
BJ_007,urban_normal,565,40.011526,116.466767,40.74
BJ_007,urban_normal,568,40.011541,116.466769,53.73
BJ_007,urban_normal,569,40.011539,116.466773,16.36
BJ_007,urban_normal,570,40.011575,116.466747,53.82
BJ_007,urban_normal,573,40.011576,116.466752,17.93
BJ_007,urban_normal,574,40.011582,116.46674,47.38
BJ_007,urban_normal,575,40.011582,116.466739,2.85
BJ_007,urban_normal,576,40.011591,116.466738,30.58
BJ_007,urban_normal,577,40.011561,116.466731,36.21
BJ_007,urban_normal,580,40.01156,116.466742,37.66
BJ_007,urban_normal,581,40.011568,116.466736,34.35
BJ_007,urban_normal,582,40.011578,116.466732,37.09
BJ_007,urban_normal,583,40.011604,116.466719,35.6
BJ_007,urban_normal,586,40.011596,116.466717,31.02
BJ_007,urban_normal,587,40.011574,116.466731,31.33
BJ_007,urban_normal,590,40.011575,116.466739,26.49
BJ_007,urban_normal,591,40.011571,116.466732,28.25
BJ_007,urban_normal,592,40.011573,116.466742,18.09
BJ_007,urban_normal,594,40.011573,116.466743,1.54
BJ_007,urban_normal,596,40.01157,116.466751,16.65
BJ_007,urban_normal,598,40.011573,116.466745,25.08
BJ_007,urban_normal,599,40.011582,116.466763,37.2
BJ_008,urban_normal,0,39.869288,116.15691,20.19
BJ_008,urban_normal,2,39.869301,116.156889,29.66
BJ_008,urban_normal,5,39.869311,116.156882,43.53
BJ_008,urban_normal,6,39.869319,116.156869,55.48
BJ_008,urban_normal,7,39.869324,116.156876,30.76
BJ_008,urban_normal,8,39.869333,116.156884,44.59
BJ_008,urban_normal,9,39.869333,116.156893,15.08
BJ_008,urban_normal,11,39.869332,116.15689,4.66
BJ_008,urban_normal,13,39.869319,116.156883,51.82
BJ_008,urban_normal,14,39.869317,116.156897,50.06
BJ_008,urban_normal,15,39.869288,116.156903,51.78
BJ_008,urban_normal,17,39.869304,116.156894,31.25
BJ_008,urban_normal,19,39.869311,116.156898,15.57
BJ_008,urban_normal,21,39.869319,116.156905,35.85
BJ_008,urban_normal,22,39.86931,116.156899,37.82
BJ_008,urban_normal,23,39.869297,116.156898,48.62
BJ_008,urban_normal,24,39.869317,116.156887,41.04
BJ_008,urban_normal,26,39.869304,116.156893,25.42
BJ_008,urban_normal,28,39.869288,116.156919,37.28
BJ_008,urban_normal,31,39.869293,116.15695,37.92
BJ_008,urban_normal,34,39.869305,116.15694,57.46
BJ_008,urban_normal,35,39.869302,116.156938,11.77
BJ_008,urban_normal,36,39.869296,116.156942,25.96
BJ_008,urban_normal,37,39.869278,116.156938,22.01
BJ_008,urban_normal,40,39.869279,116.156931,22.19
BJ_008,urban_normal,41,39.86927,116.156932,33.48
BJ_008,urban_normal,42,39.869295,116.15691,39.68
BJ_008,urban_normal,45,39.869294,116.156921,38.73
BJ_008,urban_normal,46,39.869268,116.156913,33.39
BJ_008,urban_normal,49,39.869256,116.156907,23.91
BJ_008,urban_normal,51,39.869248,116.156913,37.2
BJ_008,urban_normal,52,39.869247,116.156881,37.68
BJ_008,urban_normal,55,39.869245,116.156836,54.3
BJ_008,urban_normal,58,39.869239,116.156832,26.11
BJ_008,urban_normal,59,39.86926,116.156809,54.69
BJ_008,urban_normal,61,39.869256,116.156797,44.75
BJ_008,urban_normal,62,39.869273,116.15681,25.48
BJ_008,urban_normal,65,39.869253,116.156832,53.35
BJ_008,urban_normal,67,39.869252,116.156825,27.31
BJ_008,urban_normal,68,39.869259,116.156817,37.99
BJ_008,urban_normal,69,39.869253,116.156802,57.57
BJ_008,urban_normal,70,39.869242,116.156806,42.54
BJ_008,urban_normal,71,39.869223,116.156786,50.55
BJ_008,urban_normal,73,39.86923,116.156793,18.15
BJ_008,urban_normal,75,39.869244,116.156795,52.59
BJ_008,urban_normal,76,39.869244,116.156787,25.63
BJ_008,urban_normal,77,39.869255,116.156784,40.73
BJ_008,urban_normal,78,39.869258,116.156803,35.81
BJ_008,urban_normal,80,39.869264,116.156813,20.63
BJ_008,urban_normal,82,39.869264,116.156823,34.86
BJ_008,urban_normal,83,39.869255,116.156826,35.39
BJ_008,urban_normal,84,39.86925,116.156823,22.08
BJ_008,urban_normal,85,39.869245,116.156815,33.5
BJ_008,urban_normal,86,39.869247,116.156829,51.32
BJ_008,urban_normal,87,39.869235,116.156822,16.79
BJ_008,urban_normal,90,39.869235,116.156821,1.08
BJ_008,urban_normal,91,39.869218,116.15686,50.32
BJ_008,urban_normal,94,39.869229,116.156889,37.81
BJ_008,urban_normal,97,39.869232,116.156899,39.06
BJ_008,urban_normal,98,39.869232,116.1569,1.37
BJ_008,urban_normal,99,39.869241,116.156909,47.38
BJ_008,urban_normal,100,39.869241,116.156909,0.3
BJ_008,urban_normal,101,39.869278,116.156898,45.37
BJ_008,urban_normal,104,39.869268,116.156902,36.4
BJ_008,urban_normal,105,39.869246,116.156898,27.15
BJ_008,urban_normal,108,39.869229,116.156914,28.0
BJ_008,urban_normal,111,39.869234,116.156923,35.07
BJ_008,urban_normal,112,39.869251,116.156933,35.93
BJ_008,urban_normal,114,39.869258,116.156937,28.21
BJ_008,urban_normal,115,39.869257,116.156937,3.37
BJ_008,urban_normal,116,39.869298,116.156949,50.39
BJ_008,urban_normal,119,39.869289,116.156958,15.04
BJ_008,urban_normal,122,39.869277,116.156945,20.65
BJ_008,urban_normal,125,39.869273,116.156941,11.45
BJ_008,urban_normal,127,39.869285,116.156952,20.67
BJ_008,urban_normal,130,39.869295,116.156959,44.06
BJ_008,urban_normal,131,39.869284,116.156946,30.71
BJ_008,urban_normal,133,39.86929,116.156961,57.8
BJ_008,urban_normal,134,39.869314,116.156958,29.15
BJ_008,urban_normal,137,39.869313,116.156957,4.97
BJ_008,urban_normal,138,39.869299,116.156965,57.48
BJ_008,urban_normal,139,39.86934,116.156973,49.74
BJ_008,urban_normal,142,39.869329,116.15696,20.93
BJ_008,urban_normal,145,39.869337,116.156968,43.55
BJ_008,urban_normal,146,39.869298,116.156977,47.75
BJ_008,urban_normal,149,39.869305,116.156981,28.21
BJ_008,urban_normal,150,39.869311,116.156977,27.31
BJ_008,urban_normal,151,39.869308,116.156982,22.34
BJ_008,urban_normal,152,39.869303,116.156987,25.65
BJ_008,urban_normal,153,39.869311,116.15698,37.98
BJ_008,urban_normal,154,39.869318,116.156967,55.67
BJ_008,urban_normal,155,39.869344,116.156978,49.41
BJ_008,urban_normal,157,39.869378,116.156975,41.85
BJ_008,urban_normal,160,39.86938,116.156975,3.02
BJ_008,urban_normal,162,39.869379,116.156971,14.15
BJ_008,urban_normal,163,39.869378,116.156971,1.9
BJ_008,urban_normal,164,39.869401,116.156979,43.64
BJ_008,urban_normal,166,39.86941,116.156977,30.19
BJ_008,urban_normal,167,39.86942,116.156971,42.82
BJ_008,urban_normal,168,39.86941,116.156979,45.97
BJ_008,urban_normal,169,39.869414,116.156972,14.96
BJ_008,urban_normal,171,39.869408,116.156978,30.77
BJ_008,urban_normal,172,39.869401,116.156977,23.04
BJ_008,urban_normal,173,39.869411,116.156959,36.39
BJ_008,urban_normal,175,39.869426,116.15696,54.95
BJ_008,urban_normal,176,39.869429,116.156954,25.29
BJ_008,urban_normal,177,39.869437,116.15695,30.5
BJ_008,urban_normal,178,39.869439,116.156949,4.22
BJ_008,urban_normal,180,39.869453,116.156952,50.32
BJ_008,urban_normal,181,39.869426,116.156943,34.29
BJ_008,urban_normal,184,39.869432,116.156925,32.84
BJ_008,urban_normal,186,39.869439,116.156899,33.46
BJ_008,urban_normal,189,39.869437,116.156912,24.24
BJ_008,urban_normal,191,39.869432,116.156918,28.12
BJ_008,urban_normal,192,39.869422,116.156932,31.15
BJ_008,urban_normal,194,39.869427,116.156941,37.43
BJ_008,urban_normal,195,39.869425,116.15695,17.41
BJ_008,urban_normal,197,39.869421,116.156949,15.77
BJ_008,urban_normal,198,39.869422,116.15695,4.31
BJ_008,urban_normal,199,39.869446,116.156952,43.48
BJ_008,urban_normal,201,39.869456,116.156951,37.37
BJ_008,urban_normal,202,39.869455,116.156951,3.4
BJ_008,urban_normal,203,39.869476,116.156937,45.54
BJ_008,urban_normal,205,39.869476,116.156923,50.46
BJ_008,urban_normal,206,39.869464,116.156913,18.0
BJ_008,urban_normal,209,39.869474,116.156911,35.95
BJ_008,urban_normal,210,39.869467,116.156917,33.49
BJ_008,urban_normal,211,39.86946,116.156915,23.99
BJ_008,urban_normal,212,39.869449,116.156923,16.61
BJ_008,urban_normal,215,39.869452,116.156922,4.28
BJ_008,urban_normal,218,39.869456,116.156918,17.71
BJ_008,urban_normal,219,39.869461,116.15693,46.95
BJ_008,urban_normal,220,39.86947,116.156932,33.26
BJ_008,urban_normal,221,39.869466,116.156929,17.99
BJ_008,urban_normal,222,39.869478,116.156934,46.0
BJ_008,urban_normal,223,39.86949,116.156933,44.97
BJ_008,urban_normal,224,39.869497,116.156956,42.46
BJ_008,urban_normal,226,39.869475,116.156957,39.88
BJ_008,urban_normal,228,39.869473,116.15695,26.61
BJ_008,urban_normal,229,39.869479,116.156948,23.6
BJ_008,urban_normal,230,39.869485,116.156944,25.51
BJ_008,urban_normal,231,39.869461,116.156945,42.81
BJ_008,urban_normal,233,39.869454,116.156944,27.45
BJ_008,urban_normal,234,39.869452,116.156945,4.48
BJ_008,urban_normal,235,39.869433,116.156949,24.39
BJ_008,urban_normal,238,39.86943,116.156951,11.96
BJ_008,urban_normal,239,39.869428,116.156961,37.03
BJ_008,urban_normal,240,39.869454,116.156962,31.3
BJ_008,urban_normal,243,39.869457,116.156966,20.05
BJ_008,urban_normal,244,39.869465,116.156972,36.29
BJ_008,urban_normal,245,39.86946,116.156954,22.98
BJ_008,urban_normal,248,39.869459,116.156942,44.09
BJ_008,urban_normal,249,39.869471,116.15694,43.51
BJ_008,urban_normal,250,39.869477,116.156924,31.14
BJ_008,urban_normal,252,39.86947,116.156888,43.54
BJ_008,urban_normal,255,39.869464,116.156877,46.46
BJ_008,urban_normal,256,39.869469,116.156885,17.85
BJ_008,urban_normal,258,39.869466,116.156896,38.03
BJ_008,urban_normal,259,39.869445,116.156879,32.68
BJ_008,urban_normal,262,39.869448,116.156873,24.49
BJ_008,urban_normal,263,39.869439,116.156881,43.87
BJ_008,urban_normal,264,39.869417,116.156866,46.42
BJ_008,urban_normal,266,39.86941,116.156865,26.19
BJ_008,urban_normal,267,39.869401,116.156872,42.08
BJ_008,urban_normal,268,39.869411,116.156871,35.89
BJ_008,urban_normal,269,39.869418,116.156871,27.29
BJ_008,urban_normal,270,39.869423,116.156911,48.26
BJ_008,urban_normal,273,39.86942,116.15692,34.87
BJ_008,urban_normal,274,39.869409,116.156917,41.8
BJ_008,urban_normal,275,39.8694,116.156919,33.71
BJ_008,urban_normal,276,39.869409,116.156921,32.92
BJ_008,urban_normal,277,39.869409,116.156922,3.27
BJ_008,urban_normal,278,39.869422,116.156928,52.14
BJ_008,urban_normal,279,39.869423,116.156914,53.66
BJ_008,urban_normal,280,39.869423,116.156905,31.09
BJ_008,urban_normal,281,39.869416,116.156902,27.86
BJ_008,urban_normal,282,39.869388,116.156915,38.02
BJ_008,urban_normal,285,39.869395,116.156924,39.68
BJ_008,urban_normal,286,39.8694,116.156926,20.95
BJ_008,urban_normal,287,39.869406,116.156934,36.3
BJ_008,urban_normal,288,39.869424,116.156951,44.91
BJ_008,urban_normal,290,39.869427,116.156957,24.56
BJ_008,urban_normal,291,39.869416,116.15696,41.53
BJ_008,urban_normal,292,39.869413,116.156956,19.8
BJ_008,urban_normal,293,39.869419,116.156953,23.68
BJ_008,urban_normal,294,39.869411,116.156943,15.59
BJ_008,urban_normal,297,39.869402,116.156957,30.48
BJ_008,urban_normal,299,39.869408,116.156944,52.79
BJ_008,urban_normal,300,39.869424,116.156928,27.65
BJ_008,urban_normal,303,39.869428,116.156935,28.47
BJ_008,urban_normal,304,39.869434,116.156943,37.0
BJ_008,urban_normal,305,39.86943,116.156935,32.2
BJ_008,urban_normal,306,39.869426,116.156918,31.61
BJ_008,urban_normal,308,39.86943,116.156921,18.52
BJ_008,urban_normal,309,39.869431,116.156907,48.68
BJ_008,urban_normal,310,39.869424,116.156891,21.77
BJ_008,urban_normal,313,39.869413,116.156891,41.02
BJ_008,urban_normal,314,39.8694,116.156932,52.02
BJ_008,urban_normal,317,39.869407,116.156942,41.39
BJ_008,urban_normal,318,39.8694,116.156946,29.42
BJ_008,urban_normal,319,39.869393,116.156948,26.14
BJ_008,urban_normal,320,39.869397,116.156934,27.59
BJ_008,urban_normal,322,39.869398,116.156933,4.0
BJ_008,urban_normal,323,39.869397,116.156936,13.19
BJ_008,urban_normal,324,39.869397,116.156936,0.37
BJ_008,urban_normal,325,39.86939,116.156946,42.44
BJ_008,urban_normal,326,39.869357,116.156944,40.02
BJ_008,urban_normal,329,39.869355,116.156915,34.82
BJ_008,urban_normal,332,39.869377,116.156896,35.0
BJ_008,urban_normal,335,39.869372,116.156896,20.45
BJ_008,urban_normal,336,39.869382,116.15691,20.47
BJ_008,urban_normal,339,39.869382,116.15691,1.7
BJ_008,urban_normal,340,39.869365,116.156901,33.09
BJ_008,urban_normal,342,39.869338,116.156918,38.52
BJ_008,urban_normal,345,39.869345,116.156929,15.91
BJ_008,urban_normal,348,39.869348,116.156932,16.51
BJ_008,urban_normal,349,39.869352,116.15694,10.7
BJ_008,urban_normal,352,39.869362,116.156948,45.74
BJ_008,urban_normal,353,39.869357,116.156938,40.16
BJ_008,urban_normal,354,39.869384,116.156929,50.56
BJ_008,urban_normal,356,39.869372,116.156926,43.28
BJ_008,urban_normal,357,39.869377,116.156953,50.02
BJ_008,urban_normal,359,39.869358,116.156955,34.48
BJ_008,urban_normal,361,39.869369,116.156957,40.41
BJ_008,urban_normal,362,39.869348,116.156962,38.62
BJ_008,urban_normal,364,39.869349,116.156973,20.8
BJ_008,urban_normal,366,39.869332,116.157004,41.79
BJ_008,urban_normal,369,39.869374,116.156994,51.78
BJ_008,urban_normal,372,39.869373,116.156993,2.86
BJ_008,urban_normal,374,39.869382,116.157031,47.28
BJ_008,urban_normal,377,39.86938,116.157035,15.53
BJ_008,urban_normal,378,39.869372,116.15704,35.73
BJ_008,urban_normal,379,39.869388,116.157039,57.5
BJ_008,urban_normal,380,39.869376,116.157039,42.42
BJ_008,urban_normal,381,39.86937,116.15704,22.24
BJ_008,urban_normal,382,39.869351,116.15703,38.52
BJ_008,urban_normal,384,39.869342,116.157026,18.87
BJ_008,urban_normal,386,39.869359,116.15705,53.61
BJ_008,urban_normal,388,39.869366,116.157029,40.05
BJ_008,urban_normal,390,39.869358,116.157038,41.89
BJ_008,urban_normal,391,39.869365,116.157024,55.94
